	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.073)	(0.072)	(0.070)	(0.073)	(0.053)	(0.041)	(0.035)	(0.031)	(0.026)	(0.020)	(0.019)	(0.018)	(0.017)	(0.015)	(0.014)	(0.014)	(0.013)	(0.011)	(0.011)
_Istate_26	0.48996***	0.25551***	0.17684***	0.17266***	0.16211***	0.02566	0.00252	0.01132	0.00010	0.00156	-0.00155	0.00103	-0.00497	-0.00177	-0.00568	-0.00362	-0.00178	0.00194	0.00046
	(0.057)	(0.051)	(0.051)	(0.046)	(0.040)	(0.033)	(0.034)	(0.031)	(0.029)	(0.025)	(0.022)	(0.021)	(0.021)	(0.020)	(0.019)	(0.018)	(0.017)	(0.016)	(0.015)
Constant	-1.38925***	-0.86695***	-0.50684***	-0.23609***	-0.11040***	0.12022***	0.17576***	0.22385***	0.30307***	0.33682***	0.37348***	0.40552***	0.43613***	0.45807***	0.47286***	0.48595***	0.50415***	0.52049***	0.53131***
	(0.033)	(0.031)	(0.032)	(0.031)	(0.024)	(0.021)	(0.022)	(0.018)	(0.019)	(0.015)	(0.015)	(0.014)	(0.014)	(0.012)	(0.012)	(0.011)	(0.010)	(0.010)	(0.009)
																			
Observations	473	473	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474
R-squared	0.531	0.492	0.523	0.435	0.413	0.480	0.455	0.459	0.457	0.485	0.509	0.517	0.531	0.539	0.546	0.553	0.570	0.587	0.598
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
