	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.040)	(0.026)	(0.040)	(0.028)	(0.018)	(0.012)	(0.012)	(0.009)	(0.008)	(0.011)	(0.016)	(0.008)	(0.009)	(0.014)	(0.010)	(0.014)	(0.010)	(0.023)	(0.039)
_Istate_24	-0.08399***	-0.08409***	-0.06531**	-0.03595*	0.00822	0.06911**	0.12774***	0.12079**	0.13303**	0.17005**	0.19709*	0.24398**	0.31712***	0.24617***	0.23246***	0.25415**	0.26852**	0.19279	0.16748
	(0.005)	(0.005)	(0.026)	(0.020)	(0.031)	(0.030)	(0.039)	(0.047)	(0.054)	(0.077)	(0.111)	(0.100)	(0.098)	(0.087)	(0.084)	(0.104)	(0.122)	(0.118)	(0.129)
_Istate_25	-0.17345***	-0.21488***	-0.26464***	-0.22023***	-0.21949***	-0.22895***	-0.24230**	-0.26151***	-0.24762***	-0.23280***	-0.27873**	-0.24020**	-0.20197*	-0.19264*	-0.16409	-0.15926	-0.13361	-0.20208	-0.21962*
	(0.054)	(0.076)	(0.068)	(0.043)	(0.047)	(0.074)	(0.104)	(0.089)	(0.065)	(0.065)	(0.108)	(0.103)	(0.114)	(0.112)	(0.119)	(0.124)	(0.134)	(0.131)	(0.126)
_Istate_26	-0.00337	-0.10566***	-0.20735***	-0.10767***	-0.08475**	-0.08807**	0.00956	-0.04277	-0.10211**	-0.05577	-0.04078	-0.03504	-0.01940	-0.02234	-0.01696	-0.05924	-0.05058	-0.12328***	-0.16063***
	(0.020)	(0.022)	(0.024)	(0.031)	(0.037)	(0.038)	(0.041)	(0.039)	(0.043)	(0.043)	(0.043)	(0.043)	(0.046)	(0.045)	(0.043)	(0.044)	(0.042)	(0.043)	(0.044)
Constant	0.01476**	0.03183***	0.01658**	-0.04635***	-0.07613***	-0.11354***	-0.20419***	-0.18850***	-0.18534***	-0.20414***	-0.19138***	-0.21018***	-0.21177***	-0.22028***	-0.21934***	-0.18266***	-0.18171***	-0.10458***	-0.04748***
	(0.006)	(0.007)	(0.007)	(0.010)	(0.012)	(0.013)	(0.013)	(0.013)	(0.014)	(0.014)	(0.014)	(0.014)	(0.015)	(0.015)	(0.014)	(0.014)	(0.014)	(0.014)	(0.014)
																			
Observations	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475
R-squared	0.332	0.307	0.224	0.190	0.228	0.240	0.230	0.245	0.248	0.241	0.226	0.217	0.231	0.202	0.184	0.181	0.181	0.180	0.168
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
