	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.021)	(0.023)	(0.021)	(0.028)	(0.028)	(0.032)	(0.038)	(0.037)	(0.044)	(0.038)	(0.048)	(0.054)	(0.058)	(0.056)	(0.054)	(0.057)	(0.067)	(0.064)	(0.062)
state27	0.0848***	0.1734***	0.0487**	0.0037	0.0059	-0.1194***	0.1012***	-0.0008	-0.2084***	-0.2060***	-0.1977***	-0.1523***	-0.1587***	-0.1754***	-0.1951***	-0.2164***	-0.2158***	-0.3250***	-0.4092***
	(0.012)	(0.019)	(0.021)	(0.021)	(0.020)	(0.023)	(0.023)	(0.021)	(0.025)	(0.022)	(0.024)	(0.025)	(0.026)	(0.027)	(0.028)	(0.030)	(0.029)	(0.029)	(0.030)
pre_trend_Residual1	0.0689	0.0259	-0.0542	-0.0453	-0.0344	-0.0563	-0.1019	-0.0489	-0.0699	-0.0366	-0.0662	-0.0962	-0.0935	-0.0898	-0.1091	-0.1160	-0.1628	-0.1643	-0.1690
	(0.053)	(0.073)	(0.099)	(0.095)	(0.094)	(0.099)	(0.107)	(0.101)	(0.109)	(0.109)	(0.121)	(0.132)	(0.127)	(0.125)	(0.135)	(0.136)	(0.129)	(0.124)	(0.125)
Constant	-0.2771***	-0.3928***	0.0675***	0.1003***	0.0591***	0.1947***	0.2222***	0.2391***	0.3093***	0.2991***	0.3530***	0.2675***	0.3338***	0.3528***	0.3958***	0.4407***	0.4878***	0.6058***	0.7355***
	(0.010)	(0.017)	(0.021)	(0.020)	(0.019)	(0.020)	(0.021)	(0.019)	(0.020)	(0.021)	(0.023)	(0.025)	(0.024)	(0.024)	(0.025)	(0.025)	(0.024)	(0.023)	(0.023)
																			
Observations	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475
R-squared	0.336	0.182	0.305	0.268	0.243	0.213	0.221	0.211	0.212	0.244	0.265	0.317	0.349	0.355	0.391	0.386	0.397	0.417	0.416
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
